CITY|SECTOR_ID|SECTOR_NAME|ENODEBID|ENODEB_NAME|EARFCN|PCI|PSS|SSS|TAC|VENDOR|LONGITUDE|LATITUDE|STYLE|AZIMUTH|HEIGHT|ELECTTILT|MECHTILT|TOTLETILT
sanxia|124855-0|E宝田家村-HLHF-1|124855|E宝田家村-HLHF|38400|36|||18832|华为|111.57|33.3531|宏站|80.0|33.0|6.0|2.0|8.0
sanxia|124855-1|E宝田家村-HLHF-2|124855|E宝田家村-HLHF|38400|38|||18832|华为|111.57|33.3531|宏站|200.0|33.0|3.0|1.0|4.0
sanxia|124855-2|E宝田家村-HLHF-3|124855|E宝田家村-HLHF|38400|37|||18832|华为|111.57|33.3531|宏站|310.0|33.0|6.0|3.0|9.0
sanxia|124856-0|E宝金山金矿-HLHF-1|124856|E宝金山金矿-HLHF|38400|480|||18835|华为|111.85|33.4834|宏站|200.0|5.0|3.0|0.0|3.0
sanxia|124856-1|E宝金山金矿-HLHF-2|124856|E宝金山金矿-HLHF|38400|482|||18835|华为|111.85|33.4834|宏站|280.0|5.0|3.0|0.0|3.0
sanxia|124857-0|C氏颜子河-HLHF-1|124857|C氏颜子河-HLHF|38400|412|||14579|华为|111.938|32.6915|宏站|0.0|11.0|6.0|0.0|6.0
sanxia|124857-1|C氏颜子河-HLHF-2|124857|C氏颜子河-HLHF|38400|411|||14579|华为|111.938|32.6915|宏站|120.0|11.0|6.0|0.0|6.0
sanxia|124857-2|C氏颜子河-HLHF-3|124857|C氏颜子河-HLHF|38400|413|||14579|华为|111.938|32.6915|宏站|240.0|11.0|6.0|0.0|6.0
sanxia|124858-0|C氏高沟口-HLHF-1|124858|C氏高沟口-HLHF|38400|478|||14579|华为|112.124|32.8534|宏站|40.0|33.0|6.0|3.0|9.0
sanxia|124858-1|C氏高沟口-HLHF-2|124858|C氏高沟口-HLHF|38400|477|||14579|华为|112.124|32.8534|宏站|190.0|33.0|6.0|3.0|9.0
sanxia|124858-2|C氏高沟口-HLHF-3|124858|C氏高沟口-HLHF|38400|479|||14579|华为|112.124|32.8534|宏站|310.0|33.0|6.0|3.0|9.0
sanxia|124859-0|C氏兰草-HLHF-1|124859|C氏兰草-HLHF|38400|11|||14579|华为|111.651|32.9214|宏站|0.0|43.0|3.0|1.0|4.0
sanxia|124859-1|C氏兰草-HLHF-2|124859|C氏兰草-HLHF|38400|10|||14579|华为|111.651|32.9214|宏站|110.0|43.0|3.0|1.0|4.0
sanxia|124859-2|C氏兰草-HLHF-3|124859|C氏兰草-HLHF|38400|9|||14579|华为|111.651|32.9214|宏站|250.0|43.0|3.0|1.0|4.0
sanxia|124860-0|C氏庙台-HLHF-1|124860|C氏庙台-HLHF|38400|359|||14579|华为|111.785|32.8519|宏站|0.0|15.0|3.0|1.0|4.0
sanxia|124860-1|C氏庙台-HLHF-2|124860|C氏庙台-HLHF|38400|357|||14579|华为|111.785|32.8519|宏站|120.0|15.0|3.0|0.0|3.0
sanxia|124860-2|C氏庙台-HLHF-3|124860|C氏庙台-HLHF|38400|358|||14579|华为|111.785|32.8519|宏站|240.0|15.0|3.0|0.0|3.0
sanxia|124861-0|C氏涧北沟-HLHF-1|124861|C氏涧北沟-HLHF|38400|462|||14579|华为|112.134|32.7553|宏站|330.0|33.0|6.0|3.0|9.0
sanxia|124861-1|C氏涧北沟-HLHF-2|124861|C氏涧北沟-HLHF|38400|464|||14579|华为|112.134|32.7553|宏站|60.0|33.0|3.0|2.0|5.0
sanxia|124861-2|C氏涧北沟-HLHF-3|124861|C氏涧北沟-HLHF|38400|463|||14579|华为|112.134|32.7553|宏站|180.0|33.0|6.0|3.0|9.0
sanxia|124862-0|C氏新坪-HLHF-1|124862|C氏新坪-HLHF|38400|311|||14579|华为|112.114|32.7946|宏站|30.0|15.0|3.0|0.0|3.0
sanxia|124862-1|C氏新坪-HLHF-2|124862|C氏新坪-HLHF|38400|309|||14579|华为|112.114|32.7946|宏站|270.0|15.0|3.0|0.0|3.0
sanxia|124863-0|C氏岭东-HLHF-1|124863|C氏岭东-HLHF|38400|58|||14579|华为|112.168|32.7226|宏站|0.0|15.0|3.0|1.0|4.0
sanxia|124863-1|C氏岭东-HLHF-2|124863|C氏岭东-HLHF|38400|59|||14579|华为|112.168|32.7226|宏站|170.0|15.0|3.0|0.0|3.0
sanxia|124864-0|C氏小河面-HLHF-1|124864|C氏小河面-HLHF|38400|145|||14579|华为|112.013|32.7841|宏站|320.0|43.0|3.0|0.0|3.0
sanxia|124864-1|C氏小河面-HLHF-2|124864|C氏小河面-HLHF|38400|144|||14579|华为|112.013|32.7841|宏站|30.0|43.0|3.0|0.0|3.0
sanxia|124864-2|C氏小河面-HLHF-3|124864|C氏小河面-HLHF|38400|146|||14579|华为|112.013|32.7841|宏站|160.0|43.0|3.0|0.0|3.0
sanxia|124865-0|E宝大岭-HLHF-1|124865|E宝大岭-HLHF|38400|21|||18835|华为|111.896|33.4823|宏站|30.0|43.0|3.0|2.0|5.0
sanxia|124865-1|E宝大岭-HLHF-2|124865|E宝大岭-HLHF|38400|22|||18835|华为|111.896|33.4823|宏站|120.0|43.0|3.0|2.0|5.0
sanxia|124865-2|E宝大岭-HLHF-3|124865|E宝大岭-HLHF|38400|23|||18835|华为|111.896|33.4823|宏站|240.0|43.0|3.0|2.0|5.0
sanxia|124866-0|E宝故县黑峪子口二1-HLHF-1|124866|E宝故县黑峪子口二1-HLHF|38400|132|||18835|华为|111.52|33.4314|宏站|40.0|8.0|3.0|0.0|3.0
sanxia|124866-1|E宝故县黑峪子口二1-HLHF-2|124866|E宝故县黑峪子口二1-HLHF|38400|134|||18835|华为|111.52|33.4314|宏站|140.0|8.0|3.0|0.0|3.0
sanxia|124866-2|E宝故县黑峪子口二1-HLHF-3|124866|E宝故县黑峪子口二1-HLHF|38400|133|||18835|华为|111.52|33.4314|宏站|240.0|8.0|3.0|0.0|3.0
sanxia|124867-0|E宝故县黑峪子口二2-HLHF-1|124867|E宝故县黑峪子口二2-HLHF|38400|110|||18835|华为|111.558|33.4407|宏站|0.0|15.0|3.0|0.0|3.0
sanxia|124867-1|E宝故县黑峪子口二2-HLHF-2|124867|E宝故县黑峪子口二2-HLHF|38400|364|||18835|华为|111.558|33.4407|宏站|0.0|15.0|3.0|0.0|3.0
sanxia|124867-2|E宝故县黑峪子口二2-HLHF-3|124867|E宝故县黑峪子口二2-HLHF|38400|365|||18835|华为|111.558|33.4407|宏站|160.0|15.0|3.0|0.0|3.0
sanxia|124868-0|E宝故县黑峪子口二3-HLHF-1|124868|E宝故县黑峪子口二3-HLHF|38400|256|||18835|华为|111.561|33.4382|宏站|180.0|15.0|3.0|0.0|3.0
sanxia|124868-1|E宝故县黑峪子口二3-HLHF-2|124868|E宝故县黑峪子口二3-HLHF|38400|255|||18835|华为|111.561|33.4382|宏站|330.0|15.0|3.0|0.0|3.0
sanxia|124869-0|E宝故县矿区西四范1-HLHF-1|124869|E宝故县矿区西四范1-HLHF|38400|426|||18835|华为|111.539|33.4165|宏站|0.0|6.0|3.0|0.0|3.0
sanxia|124869-1|E宝故县矿区西四范1-HLHF-2|124869|E宝故县矿区西四范1-HLHF|38400|428|||18835|华为|111.539|33.4165|宏站|180.0|6.0|3.0|0.0|3.0
sanxia|124870-0|E宝故县矿区西四范2-HLHF-1|124870|E宝故县矿区西四范2-HLHF|38400|250|||18835|华为|111.538|33.4154|宏站|30.0|11.0|3.0|0.0|3.0
sanxia|124870-1|E宝故县矿区西四范2-HLHF-2|124870|E宝故县矿区西四范2-HLHF|38400|249|||18835|华为|111.538|33.4154|宏站|140.0|11.0|3.0|0.0|3.0
sanxia|124871-0|E宝故县矿区西四范3-HLHF-1|124871|E宝故县矿区西四范3-HLHF|38400|171|||18835|华为|111.536|33.4413|宏站|20.0|11.0|3.0|0.0|3.0
sanxia|124871-1|E宝故县矿区西四范3-HLHF-2|124871|E宝故县矿区西四范3-HLHF|38400|172|||18835|华为|111.536|33.4413|宏站|180.0|11.0|3.0|0.0|3.0
sanxia|124872-0|E宝故县老四范沟1-HLHF-1|124872|E宝故县老四范沟1-HLHF|38400|114|||18835|华为|111.525|33.4218|宏站|0.0|33.0|3.0|0.0|3.0
sanxia|124872-1|E宝故县老四范沟1-HLHF-2|124872|E宝故县老四范沟1-HLHF|38400|116|||18835|华为|111.525|33.4218|宏站|180.0|33.0|3.0|0.0|3.0
sanxia|124873-0|E宝故县老四范沟-HLHF-1|124873|E宝故县老四范沟-HLHF|38400|62|||18835|华为|111.531|33.4302|宏站|10.0|15.0|3.0|0.0|3.0
sanxia|124873-1|E宝故县老四范沟-HLHF-2|124873|E宝故县老四范沟-HLHF|38400|61|||18835|华为|111.531|33.4302|宏站|180.0|15.0|3.0|0.0|3.0
sanxia|124874-0|E宝故县老四范沟3-HLHF-1|124874|E宝故县老四范沟3-HLHF|38400|235|||18835|华为|111.552|33.4102|宏站|0.0|23.0|3.0|0.0|3.0
sanxia|124874-1|E宝故县老四范沟3-HLHF-2|124874|E宝故县老四范沟3-HLHF|38400|234|||18835|华为|111.552|33.4102|宏站|120.0|23.0|3.0|0.0|3.0
sanxia|124875-0|E宝金龙岔-HLHF-1|124875|E宝金龙岔-HLHF|38400|366|||18835|华为|111.521|33.4094|宏站|100.0|15.0|3.0|0.0|3.0
sanxia|124875-1|E宝金龙岔-HLHF-2|124875|E宝金龙岔-HLHF|38400|368|||18835|华为|111.521|33.4094|宏站|180.0|15.0|3.0|0.0|3.0
sanxia|124875-2|E宝金龙岔-HLHF-3|124875|E宝金龙岔-HLHF|38400|367|||18835|华为|111.521|33.4094|宏站|300.0|15.0|3.0|0.0|3.0
sanxia|124876-0|D县寺院-HLHF-1|124876|D县寺院-HLHF|38400|347|||14547|华为|112.144|33.5862|宏站|0.0|33.0|6.0|3.0|9.0
sanxia|124876-1|D县寺院-HLHF-2|124876|D县寺院-HLHF|38400|346|||14547|华为|112.144|33.5862|宏站|120.0|33.0|6.0|3.0|9.0
sanxia|124876-2|D县寺院-HLHF-3|124876|D县寺院-HLHF|38400|345|||14547|华为|112.144|33.5862|宏站|240.0|33.0|6.0|3.0|9.0
sanxia|124887-1|E宝南创金矿-HLHF-2|124887|E宝南创金矿-HLHF|38400|275|||18835|华为|111.445|33.4107|宏站|140.0|33.0|3.0|3.0|6.0
sanxia|124887-2|E宝南创金矿-HLHF-3|124887|E宝南创金矿-HLHF|38400|274|||18835|华为|111.445|33.4107|宏站|280.0|33.0|3.0|3.0|6.0
sanxia|124888-0|E宝崤底-HLHF-1|124888|E宝崤底-HLHF|38400|280|||14499|华为|111.962|33.6216|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124888-1|E宝崤底-HLHF-2|124888|E宝崤底-HLHF|38400|279|||14499|华为|111.962|33.6216|宏站|120.0|30.0|3.0|3.0|6.0
sanxia|124888-2|E宝崤底-HLHF-3|124888|E宝崤底-HLHF|38400|281|||14499|华为|111.962|33.6216|宏站|240.0|30.0|3.0|3.0|6.0
sanxia|124889-0|E宝盘西-HLHF-1|124889|E宝盘西-HLHF|38400|305|||14435|华为|111.516|33.5741|宏站|0.0|30.0|6.0|3.0|9.0
sanxia|124889-1|E宝盘西-HLHF-2|124889|E宝盘西-HLHF|38400|303|||14435|华为|111.516|33.5741|宏站|120.0|30.0|6.0|3.0|9.0
sanxia|124889-2|E宝盘西-HLHF-3|124889|E宝盘西-HLHF|38400|304|||14435|华为|111.516|33.5741|宏站|240.0|30.0|6.0|3.0|9.0
sanxia|124890-0|E宝谭涧庄-HLHF-1|124890|E宝谭涧庄-HLHF|38400|445|||14499|华为|111.795|33.6115|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124890-1|E宝谭涧庄-HLHF-2|124890|E宝谭涧庄-HLHF|38400|446|||14499|华为|111.795|33.6115|宏站|120.0|30.0|3.0|3.0|6.0
sanxia|124890-2|E宝谭涧庄-HLHF-3|124890|E宝谭涧庄-HLHF|38400|444|||14499|华为|111.795|33.6115|宏站|240.0|30.0|3.0|3.0|6.0
sanxia|124891-0|D县空相寺-HLHF-1|124891|D县空相寺-HLHF|38400|51|||18833|华为|112.636|33.6761|宏站|0.0|33.0|3.0|3.0|6.0
sanxia|124891-1|D县空相寺-HLHF-2|124891|D县空相寺-HLHF|38400|53|||18833|华为|112.636|33.6761|宏站|120.0|33.0|3.0|3.0|6.0
sanxia|124891-2|D县空相寺-HLHF-3|124891|D县空相寺-HLHF|38400|52|||18833|华为|112.636|33.6761|宏站|240.0|33.0|3.0|3.0|6.0
sanxia|124892-0|A池范洼-HLHF-1|124892|A池范洼-HLHF|38400|253|||14339|华为|112.678|33.8421|宏站|100.0|30.0|3.0|3.0|6.0
sanxia|124892-1|A池范洼-HLHF-2|124892|A池范洼-HLHF|38400|252|||14339|华为|112.678|33.8421|宏站|220.0|30.0|3.0|3.0|6.0
sanxia|124892-2|A池范洼-HLHF-3|124892|A池范洼-HLHF|38400|254|||14339|华为|112.678|33.8421|宏站|340.0|30.0|3.0|3.0|6.0
sanxia|124893-0|B马石佛-HLHF-1|124893|B马石佛-HLHF|38400|482|||14467|华为|112.985|33.7045|宏站|115.0|33.0|6.0|3.0|9.0
sanxia|124893-1|B马石佛-HLHF-2|124893|B马石佛-HLHF|38400|480|||14467|华为|112.985|33.7045|宏站|215.0|33.0|6.0|3.0|9.0
sanxia|124893-2|B马石佛-HLHF-3|124893|B马石佛-HLHF|38400|481|||14467|华为|112.985|33.7045|宏站|350.0|33.0|6.0|3.0|9.0
sanxia|124894-0|D县张汴气象站-HLHF-1|124894|D县张汴气象站-HLHF|38400|410|||14387|华为|112.126|33.6825|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124894-1|D县张汴气象站-HLHF-2|124894|D县张汴气象站-HLHF|38400|408|||14387|华为|112.126|33.6825|宏站|180.0|30.0|3.0|3.0|6.0
sanxia|124895-0|D县财经公司-HLHF-1|124895|D县财经公司-HLHF|38400|492|||14387|华为|112.052|33.7153|宏站|50.0|30.0|3.0|3.0|6.0
sanxia|124895-1|D县财经公司-HLHF-2|124895|D县财经公司-HLHF|38400|493|||14387|华为|112.052|33.7153|宏站|210.0|30.0|3.0|3.0|6.0
sanxia|124895-2|D县财经公司-HLHF-3|124895|D县财经公司-HLHF|38400|494|||14387|华为|112.052|33.7153|宏站|330.0|30.0|3.0|3.0|6.0
sanxia|124896-0|D县火葬场-HLHF-1|124896|D县火葬场-HLHF|38400|245|||14387|华为|112.098|33.6931|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124896-1|D县火葬场-HLHF-2|124896|D县火葬场-HLHF|38400|244|||14387|华为|112.098|33.6931|宏站|110.0|30.0|3.0|3.0|6.0
sanxia|124897-0|A池仰韶大峡谷-HLHF-1|124897|A池仰韶大峡谷-HLHF|38400|359|||14339|华为|112.941|33.9774|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124897-1|A池仰韶大峡谷-HLHF-2|124897|A池仰韶大峡谷-HLHF|38400|357|||14339|华为|112.941|33.9774|宏站|120.0|30.0|3.0|3.0|6.0
sanxia|124897-2|A池仰韶大峡谷-HLHF-3|124897|A池仰韶大峡谷-HLHF|38400|358|||14339|华为|112.941|33.9774|宏站|240.0|30.0|3.0|3.0|6.0
sanxia|124898-0|B马310国道煤场-HLHF-1|124898|B马310国道煤场-HLHF|38400|183|||14419|华为|112.889|33.7409|宏站|160.0|33.0|6.0|3.0|9.0
sanxia|124898-1|B马310国道煤场-HLHF-2|124898|B马310国道煤场-HLHF|38400|185|||14419|华为|112.889|33.7409|宏站|250.0|33.0|6.0|3.0|9.0
sanxia|124899-0|E宝滑底-HLHF-1|124899|E宝滑底-HLHF|38400|409|||18838|华为|111.821|33.5107|宏站|0.0|33.0|6.0|3.0|9.0
sanxia|124899-1|E宝滑底-HLHF-2|124899|E宝滑底-HLHF|38400|408|||18838|华为|111.821|33.5107|宏站|140.0|33.0|6.0|3.0|9.0
sanxia|124899-2|E宝滑底-HLHF-3|124899|E宝滑底-HLHF|38400|410|||18838|华为|111.821|33.5107|宏站|260.0|33.0|6.0|3.0|9.0
sanxia|124900-0|E宝焦村岭-HLHF-1|124900|E宝焦村岭-HLHF|38400|435|||18838|华为|111.843|33.542|宏站|0.0|33.0|3.0|0.0|3.0
sanxia|124900-1|E宝焦村岭-HLHF-2|124900|E宝焦村岭-HLHF|38400|437|||18838|华为|111.843|33.542|宏站|140.0|33.0|0.0|5.0|5.0
sanxia|124900-2|E宝焦村岭-HLHF-3|124900|E宝焦村岭-HLHF|38400|436|||18838|华为|111.843|33.542|宏站|260.0|33.0|0.0|5.0|5.0
sanxia|124901-0|E宝梁家庄-HLHF-1|124901|E宝梁家庄-HLHF|38400|412|||18832|华为|111.691|33.3303|宏站|0.0|33.0|3.0|3.0|6.0
sanxia|124901-1|E宝梁家庄-HLHF-2|124901|E宝梁家庄-HLHF|38400|413|||18832|华为|111.691|33.3303|宏站|120.0|33.0|3.0|3.0|6.0
sanxia|124901-2|E宝梁家庄-HLHF-3|124901|E宝梁家庄-HLHF|38400|411|||18832|华为|111.691|33.3303|宏站|240.0|33.0|3.0|3.0|6.0
sanxia|124902-0|E宝大寨-HLHF-1|124902|E宝大寨-HLHF|38400|297|||14355|华为|111.72|33.5221|宏站|30.0|33.0|3.0|0.0|3.0
sanxia|124902-1|E宝大寨-HLHF-2|124902|E宝大寨-HLHF|38400|298|||14355|华为|111.72|33.5221|宏站|180.0|33.0|0.0|5.0|5.0
sanxia|124902-2|E宝大寨-HLHF-3|124902|E宝大寨-HLHF|38400|299|||14355|华为|111.72|33.5221|宏站|280.0|33.0|0.0|5.0|5.0
sanxia|124903-0|E宝白羊-HLHF-1|124903|E宝白羊-HLHF|38400|338|||18832|华为|111.785|33.323|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124903-1|E宝白羊-HLHF-2|124903|E宝白羊-HLHF|38400|337|||18832|华为|111.785|33.323|宏站|120.0|30.0|3.0|3.0|6.0
sanxia|124903-2|E宝白羊-HLHF-3|124903|E宝白羊-HLHF|38400|336|||18832|华为|111.785|33.323|宏站|240.0|30.0|3.0|3.0|6.0
sanxia|124904-0|E宝西章-HLHF-1|124904|E宝西章-HLHF|38400|353|||18838|华为|111.816|33.5345|宏站|60.0|30.0|6.0|3.0|9.0
sanxia|124904-1|E宝西章-HLHF-2|124904|E宝西章-HLHF|38400|351|||18838|华为|111.816|33.5345|宏站|180.0|30.0|6.0|3.0|9.0
sanxia|124904-2|E宝西章-HLHF-3|124904|E宝西章-HLHF|38400|352|||18838|华为|111.816|33.5345|宏站|300.0|30.0|6.0|3.0|9.0
sanxia|124905-0|C氏大岭-HLHF-1|124905|C氏大岭-HLHF|38400|359|||18832|华为|112.161|33.2805|宏站|0.0|30.0|6.0|3.0|9.0
sanxia|124905-1|C氏大岭-HLHF-2|124905|C氏大岭-HLHF|38400|357|||18832|华为|112.161|33.2805|宏站|120.0|30.0|6.0|3.0|9.0
sanxia|124905-2|C氏大岭-HLHF-3|124905|C氏大岭-HLHF|38400|358|||18832|华为|112.161|33.2805|宏站|240.0|30.0|6.0|3.0|9.0
sanxia|124906-0|C氏南苏村-HLHF-1|124906|C氏南苏村-HLHF|38400|299|||18839|华为|112.125|33.0773|宏站|0.0|30.0|3.0|3.0|6.0
sanxia|124906-1|C氏南苏村-HLHF-2|124906|C氏南苏村-HLHF|38400|297|||18839|华为|112.125|33.0773|宏站|120.0|30.0|3.0|3.0|6.0
sanxia|124906-2|C氏南苏村-HLHF-3|124906|C氏南苏村-HLHF|38400|298|||18839|华为|112.125|33.0773|宏站|240.0|30.0|3.0|3.0|6.0
sanxia|124907-0|E宝孙家岭-HLHF-1|124907|E宝孙家岭-HLHF|38400|238|||18835|华为|111.861|33.3864|宏站|0.0|25.0|3.0|0.0|3.0
sanxia|124907-1|E宝孙家岭-HLHF-2|124907|E宝孙家岭-HLHF|38400|237|||18835|华为|111.861|33.3864|宏站|120.0|25.0|3.0|0.0|3.0
sanxia|124907-2|E宝孙家岭-HLHF-3|124907|E宝孙家岭-HLHF|38400|239|||18835|华为|111.861|33.3864|宏站|240.0|25.0|3.0|0.0|3.0
sanxia|124911-0|A池野狐沟-HLHF-1|124911|A池野狐沟-HLHF|38400|414|||14563|华为|112.792|33.7575|宏站|0.0|33.0|6.0|3.0|9.0
sanxia|124911-1|A池野狐沟-HLHF-2|124911|A池野狐沟-HLHF|38400|416|||14563|华为|112.792|33.7575|宏站|140.0|33.0|6.0|3.0|9.0
sanxia|124911-2|A池野狐沟-HLHF-3|124911|A池野狐沟-HLHF|38400|415|||14563|华为|112.792|33.7575|宏站|280.0|33.0|6.0|3.0|9.0
sanxia|124912-0|A池镶春莲花二-HLHF-1|124912|A池镶春莲花二-HLHF|38400|259|||14563|华为|112.788|33.7621|宏站|0.0|33.0|6.0|3.0|9.0
sanxia|124912-1|A池镶春莲花二-HLHF-2|124912|A池镶春莲花二-HLHF|38400|258|||14563|华为|112.788|33.7621|宏站|125.0|33.0|6.0|3.0|9.0
sanxia|124912-2|A池镶春莲花二-HLHF-3|124912|A池镶春莲花二-HLHF|38400|260|||14563|华为|112.788|33.7621|宏站|260.0|33.0|6.0|3.0|9.0
sanxia|124913-0|A池杨家-HLHF-1|124913|A池杨家-HLHF|38400|382|||14339|华为|112.628|33.7836|宏站|60.0|33.0|3.0|0.0|3.0
sanxia|124913-1|A池杨家-HLHF-2|124913|A池杨家-HLHF|38400|381|||14339|华为|112.628|33.7836|宏站|150.0|33.0|3.0|0.0|3.0
sanxia|124913-2|A池杨家-HLHF-3|124913|A池杨家-HLHF|38400|383|||14339|华为|112.628|33.7836|宏站|270.0|33.0|3.0|0.0|3.0
sanxia|124914-0|E宝北寨-HLHF-1|124914|E宝北寨-HLHF|38400|296|||14435|华为|111.394|33.574|宏站|40.0|43.0|3.0|0.0|3.0
sanxia|124914-1|E宝北寨-HLHF-2|124914|E宝北寨-HLHF|38400|295|||14435|华为|111.394|33.574|宏站|140.0|43.0|3.0|0.0|3.0
sanxia|124914-2|E宝北寨-HLHF-3|124914|E宝北寨-HLHF|38400|294|||14435|华为|111.394|33.574|宏站|280.0|43.0|3.0|0.0|3.0
sanxia|124915-0|A池石盆-HLHF-1|124915|A池石盆-HLHF|38400|379|||14467|华为|112.965|33.7901|宏站|0.0|23.0|3.0|2.0|5.0
sanxia|124915-1|A池石盆-HLHF-2|124915|A池石盆-HLHF|38400|380|||14467|华为|112.965|33.7901|宏站|140.0|23.0|3.0|2.0|5.0
sanxia|124915-2|A池石盆-HLHF-3|124915|A池石盆-HLHF|38400|378|||14467|华为|112.965|33.7901|宏站|300.0|23.0|3.0|1.0|4.0
sanxia|124916-0|A池池底-HLHF-1|124916|A池池底-HLHF|38400|497|||14531|华为|112.699|33.7898|宏站|20.0|33.0|3.0|1.0|4.0
sanxia|124916-1|A池池底-HLHF-2|124916|A池池底-HLHF|38400|496|||14531|华为|112.699|33.7898|宏站|140.0|33.0|3.0|4.0|7.0
sanxia|124916-2|A池池底-HLHF-3|124916|A池池底-HLHF|38400|495|||14531|华为|112.699|33.7898|宏站|270.0|33.0|3.0|4.0|7.0
sanxia|124917-0|D县太阳-HLHF-1|124917|D县太阳-HLHF|38400|414|||14547|华为|112.232|33.6652|宏站|320.0|33.0|3.0|1.0|4.0
sanxia|124917-1|D县太阳-HLHF-2|124917|D县太阳-HLHF|38400|415|||14547|华为|112.232|33.6652|宏站|70.0|33.0|3.0|1.0|4.0
sanxia|124917-2|D县太阳-HLHF-3|124917|D县太阳-HLHF|38400|416|||14547|华为|112.232|33.6652|宏站|180.0|33.0|3.0|1.0|4.0
sanxia|124918-0|建材市场-HLHF-1|124918|建材市场-HLHF|38400|455|||14451|华为|112.166|33.7844|宏站|0.0|33.0|3.0|3.0|6.0
sanxia|124918-1|建材市场-HLHF-2|124918|建材市场-HLHF|38400|453|||14451|华为|112.166|33.7844|宏站|120.0|33.0|3.0|3.0|6.0
sanxia|124918-2|建材市场-HLHF-3|124918|建材市场-HLHF|38400|454|||14451|华为|112.166|33.7844|宏站|240.0|33.0|3.0|0.0|3.0
sanxia|124919-0|D县下庄-HLHF-1|124919|D县下庄-HLHF|38400|336|||14547|华为|112.279|33.6415|宏站|0.0|43.0|3.0|1.0|4.0
sanxia|124919-1|D县下庄-HLHF-2|124919|D县下庄-HLHF|38400|338|||14547|华为|112.279|33.6415|宏站|120.0|43.0|3.0|1.0|4.0
sanxia|124919-2|D县下庄-HLHF-3|124919|D县下庄-HLHF|38400|337|||14547|华为|112.279|33.6415|宏站|240.0|43.0|3.0|1.0|4.0
sanxia|124920-0|D县过村-HLHF-1|124920|D县过村-HLHF|38400|183|||14547|华为|112.265|33.6325|宏站|0.0|48.0|3.0|1.0|4.0
sanxia|124920-1|D县过村-HLHF-2|124920|D县过村-HLHF|38400|185|||14547|华为|112.265|33.6325|宏站|120.0|48.0|3.0|1.0|4.0
sanxia|124920-2|D县过村-HLHF-3|124920|D县过村-HLHF|38400|184|||14547|华为|112.265|33.6325|宏站|240.0|48.0|3.0|1.0|4.0
sanxia|124921-0|E宝卢家沟-HLHF-1|124921|E宝卢家沟-HLHF|38400|166|||18835|华为|111.912|33.3904|宏站|0.0|33.0|3.0|0.0|3.0
sanxia|124921-1|E宝卢家沟-HLHF-2|124921|E宝卢家沟-HLHF|38400|167|||18835|华为|111.912|33.3904|宏站|120.0|33.0|3.0|2.0|5.0
sanxia|124921-2|E宝卢家沟-HLHF-3|124921|E宝卢家沟-HLHF|38400|165|||18835|华为|111.912|33.3904|宏站|240.0|33.0|3.0|2.0|5.0
sanxia|124922-0|E宝坡寨村-HLHF-1|124922|E宝坡寨村-HLHF|38400|425|||14499|华为|111.889|33.6197|宏站|310.0|43.0|3.0|1.0|4.0
sanxia|124922-1|E宝坡寨村-HLHF-2|124922|E宝坡寨村-HLHF|38400|424|||14499|华为|111.889|33.6197|宏站|240.0|43.0|3.0|1.0|4.0
sanxia|124922-2|E宝坡寨村-HLHF-3|124922|E宝坡寨村-HLHF|38400|423|||14499|华为|111.889|33.6197|宏站|310.0|43.0|3.0|0.0|3.0
sanxia|124923-0|B马东苗元-HLHF-1|124923|B马东苗元-HLHF|38400|58|||14467|华为|112.902|33.7374|宏站|120.0|33.0|6.0|3.0|9.0
sanxia|124923-1|B马东苗元-HLHF-2|124923|B马东苗元-HLHF|38400|59|||14467|华为|112.902|33.7374|宏站|220.0|33.0|6.0|3.0|9.0
sanxia|124924-0|B马香山南街-HLHF-1|124924|B马香山南街-HLHF|38400|479|||14419|华为|112.872|33.7389|宏站|330.0|30.0|6.0|3.0|9.0
sanxia|124924-1|B马香山南街-HLHF-2|124924|B马香山南街-HLHF|38400|478|||14419|华为|112.872|33.7389|宏站|50.0|30.0|6.0|3.0|9.0
sanxia|124924-2|B马香山南街-HLHF-3|124924|B马香山南街-HLHF|38400|477|||14419|华为|112.872|33.7389|宏站|190.0|30.0|6.0|3.0|9.0
sanxia|124925-0|D县甘棠公园东-HLHF-1|124925|D县甘棠公园东-HLHF|38400|38|||14387|华为|112.094|33.7241|宏站|0.0|30.0|6.0|3.0|9.0
sanxia|124925-1|D县甘棠公园东-HLHF-2|124925|D县甘棠公园东-HLHF|38400|36|||14387|华为|112.094|33.7241|宏站|120.0|30.0|6.0|3.0|9.0
sanxia|124925-2|D县甘棠公园东-HLHF-3|124925|D县甘棠公园东-HLHF|38400|37|||14387|华为|112.094|33.7241|宏站|240.0|30.0|6.0|3.0|9.0
sanxia|124926-0|D县体育馆南-HLHF-1|124926|D县体育馆南-HLHF|38400|254|||14387|华为|112.081|33.7161|宏站|70.0|30.0|6.0|3.0|9.0
